timestamp,co2[ppm],exposure[null],full_particulate[undefined],humidity[%],pm0p3_cpl_a[counts/dL],pm0p3_cpl_b[counts/dL],pm0p5_cpl_a[counts/dL],pm0p5_cpl_b[counts/dL],pm10p0[null],pm10p0_atm_a[ug/m^3],pm10p0_atm_b[ug/m^3],pm10p0_cf1_a[ug/m^3],pm10p0_cf1_b[ug/m^3],pm10p0_cpl_a[counts/dL],pm10p0_cpl_b[counts/dL],pm1p0[null],pm1p0_atm_a[ug/m^3],pm1p0_atm_b[ug/m^3],pm1p0_cf1_a[ug/m^3],pm1p0_cf1_b[ug/m^3],pm1p0_cpl_a[counts/dL],pm1p0_cpl_b[counts/dL],pm2p5[ug/m^3],pm2p5_atm_a[ug/m^3],pm2p5_atm_b[ug/m^3],pm2p5_cf1_a[ug/m^3],pm2p5_cf1_b[ug/m^3],pm2p5_cpl_a[counts/dL],pm2p5_cpl_b[counts/dL],pm5p0_cpl_a[counts/dL],pm5p0_cpl_b[counts/dL],pressure[Pa],temperature[°F]
2023-10-02T13:28:37-04:00,849.083,1,---,35.848,448.5,492,123,142.083,3.167,2.417,3.917,2.417,3.917,0,0,1.25,0.583,1.917,0.583,1.917,29.833,30.833,3.167,2.417,3.917,2.417,3.917,4.167,1.833,0,0,99664.892,71.1
2023-10-02T13:31:37-04:00,850.5,1,---,35.847,502.5,450,137,121.083,3.375,3.417,3.333,3.417,3.333,0,0.333,1.75,1.833,1.667,1.833,1.667,24.5,20.25,2.958,2.917,3,2.917,3,1.833,2.667,0.833,0.417,99660.667,71.2
2023-10-02T13:34:37-04:00,851.333,1,---,35.905,516.5,416.5,136.5,114.833,3.292,3.417,3.167,3.417,3.167,0.333,0,1.292,1.333,1.25,1.333,1.25,27.5,32.083,3.042,2.917,3.167,2.917,3.167,3.667,1.417,1,0.167,99652.25,71.2
2023-10-02T13:38:37-04:00,853,1,---,36.025,499,350,140,97.583,2.583,3.333,1.833,3.333,1.833,0,0,1.25,1.583,0.917,1.583,0.917,33.667,14.917,2.583,3.333,1.833,3.333,1.833,2.667,1.833,0,0,99648.4,71.2
2023-10-02T13:41:37-04:00,855,1,---,36,576,542.455,158.545,154.818,4.136,3.636,4.636,3.636,4.636,0,0,2.318,2.727,1.909,2.727,1.909,28.909,35.909,4.136,3.636,4.636,3.636,4.636,0.364,2.364,0,0,99643.391,71.2
2023-10-02T13:44:37-04:00,854.833,1,---,35.888,489,423,146.167,112.667,2.833,3.25,2.417,3.25,2.417,0,0,1.75,2.167,1.333,2.167,1.333,24.5,18.667,2.833,3.25,2.417,3.25,2.417,1.833,0.5,0,0,99643.2,71.2
2023-10-02T13:48:37-04:00,857,1,---,35.792,451.5,470.75,122.667,133,2.625,2.5,2.75,2.5,2.75,0,0,1.208,0.833,1.583,0.833,1.583,22.5,22,2.625,2.5,2.75,2.5,2.75,2.667,1.833,0,0,99638.017,71.2
2023-10-02T13:51:37-04:00,856,1,---,35.733,516,453.5,147.833,131.5,3.583,3.917,3.25,3.917,3.25,0,0,2.167,2.417,1.917,2.417,1.917,37.5,22,3.5,3.917,3.083,3.917,3.083,0.333,2,0,0.25,99633.367,71.3
2023-10-02T13:54:37-04:00,856,1,---,35.716,445,382.25,123.167,102.917,3,3.333,2.667,3.333,2.667,0,0,0.917,0.5,1.333,0.5,1.333,30.167,25.417,2.792,2.917,2.667,2.917,2.667,4.5,1.583,0,0,99629.283,71.3
2023-10-02T13:58:37-04:00,852.833,1,---,35.622,504,448.25,147,127.583,3.292,3.583,3,3.583,3,0,0,1.958,2.083,1.833,2.083,1.833,30.333,22.167,3.292,3.583,3,3.583,3,1.833,1,0,0,99626.233,71.3
2023-10-02T14:01:37-04:00,859.545,1,---,37.893,411.273,373.091,108.727,110.091,2.409,2.182,2.636,2.182,2.636,0,0,1.273,1.182,1.364,1.182,1.364,20.545,23,2.409,2.182,2.636,2.182,2.636,0.909,1.909,0,0,99624.964,70.9
2023-10-02T14:04:37-04:00,863.167,1,---,39.131,472.5,449.25,135,122.333,3.375,3.333,3.417,3.333,3.417,0,0.333,1.667,1.833,1.5,1.833,1.5,27.833,24.667,3.25,3.333,3.167,3.333,3.167,1.833,3.583,0,0.333,99620.458,70.8
2023-10-02T14:08:37-04:00,869,1,---,39.293,525,382.75,151.5,106.417,3.5,4.25,2.75,4.25,2.75,0,0,1.917,2.333,1.5,2.333,1.5,36.667,21.833,3.292,4,2.583,4,2.583,3.333,2.167,0,0,99612.292,70.7
2023-10-02T14:11:37-04:00,870,1,---,39.176,523,480.5,145.333,140.167,4,4.083,3.917,4.083,3.917,0,0.417,2,1.917,2.083,1.917,2.083,36.5,31.583,3.5,3.75,3.25,3.75,3.25,3.333,1.417,0,0.833,99612.033,70.7
2023-10-02T14:14:37-04:00,871,1,---,38.613,478.5,403.75,125.5,111.917,3.083,3.25,2.917,3.25,2.917,0,0,1.208,1,1.417,1,1.417,26.833,20.917,3,3.25,2.75,3.25,2.75,4.5,2.25,0,0.333,99610.975,70.8
2023-10-02T14:18:37-04:00,865.583,1,---,37.79,531,354.75,156.333,98.333,2.875,3.75,2,3.75,2,0,0,1.417,1.5,1.333,1.5,1.333,30.333,15.917,2.542,3.083,2,3.083,2,3.333,1,0.667,0,99608.592,70.9
2023-10-02T14:21:37-04:00,869.417,1,---,37.364,447.5,437,130.167,115.833,3.208,3.5,2.917,3.5,2.917,0,0,1.583,1.75,1.417,1.75,1.417,29,30.25,3,3.083,2.917,3.083,2.917,3.833,1.667,0.833,0,99605.767,71
2023-10-02T14:24:37-04:00,869.833,1,---,37.043,454,429.25,122.167,120,3.333,3.833,2.833,3.833,2.833,0,0,1.542,1.75,1.333,1.75,1.333,25.5,27.25,3.208,3.583,2.833,3.583,2.833,5.333,1.833,0,0,99605.15,71.1
2023-10-02T14:28:37-04:00,873.333,1,---,36.75,483,435.25,134.5,120.5,2.833,3.25,2.417,3.25,2.417,0.5,0,1.625,1.917,1.333,1.917,1.333,26.667,20.417,2.667,2.917,2.417,2.917,2.417,0.833,1.75,0.5,0,99600.883,71.2
2023-10-02T14:31:37-04:00,869.417,1,---,36.576,519,503.25,138,137.333,3.417,3.083,3.75,3.083,3.75,0,0,1.583,1.25,1.917,1.25,1.917,26.833,25.25,3.125,2.667,3.583,2.667,3.583,2.333,1.667,0.833,0.333,99595.292,71.2
2023-10-02T14:34:37-04:00,874.75,1,---,36.448,552,473.75,153.833,132.5,4.083,5.167,3,5.167,3,0,0,1.917,2.167,1.667,2.167,1.667,35.333,32,4.083,5.167,3,5.167,3,6.5,0.833,0,0,99592.583,71.2
2023-10-02T14:38:37-04:00,875.5,1,---,36.312,484.5,425,135.333,121.917,2.625,2.5,2.75,2.5,2.75,0,0,1.625,1.5,1.75,1.5,1.75,26.667,20.667,2.625,2.5,2.75,2.5,2.75,0.5,1.167,0,0,99589.983,71.3
2023-10-02T14:41:37-04:00,874,1,---,36.218,466.5,445.5,134.667,125.583,2.583,2.917,2.25,2.917,2.25,0,0,1.375,1.5,1.25,1.5,1.25,28.667,26.333,2.583,2.917,2.25,2.917,2.25,2.333,0.75,0,0,99586.883,71.2
2023-10-02T14:44:37-04:00,873.5,1,---,36.116,484,516.25,134.667,152.75,3.333,3.417,3.25,3.417,3.25,0,0,1.75,1.667,1.833,1.667,1.833,28,28.833,3.333,3.417,3.25,3.417,3.25,1.5,1.583,0,0,99585.533,71.3
2023-10-02T14:48:37-04:00,874,1,---,36.042,512.5,474.5,138.5,130.25,3.25,3.75,2.75,3.75,2.75,0,0,1.708,2.083,1.333,2.083,1.333,31.167,23.833,3.125,3.75,2.5,3.75,2.5,2.5,1.75,0,0.417,99587.392,71.2
2023-10-02T14:51:37-04:00,871,1,---,35.967,501.5,463,139.333,129.75,3.25,3.667,2.833,3.667,2.833,0,0,1.875,2,1.75,2,1.75,30,21.583,3.25,3.667,2.833,3.667,2.833,2.167,0.667,0,0,99588.658,71.3
2023-10-02T14:54:37-04:00,872.5,1,---,35.913,476.5,450,140,123.25,2.958,3.583,2.333,3.583,2.333,0,0,1.625,2,1.25,2,1.25,33,21.917,2.958,3.583,2.333,3.583,2.333,2.833,1.25,0,0,99587.433,71.3
2023-10-02T14:57:37-04:00,873,1,---,35.872,551.5,453.5,157.167,124.417,3.5,4.333,2.667,4.333,2.667,0,0,1.875,2.333,1.417,2.333,1.417,26.5,22.917,3.5,4.333,2.667,4.333,2.667,4,2.25,0,0,99586.325,71.4
2023-10-02T15:01:37-04:00,873,1,---,35.852,438,431,124.833,112.5,2.708,3.583,1.833,3.583,1.833,0,0,1.25,1.5,1,1.5,1,34.333,21.917,2.625,3.417,1.833,3.417,1.833,1,0.833,0.333,0,99584.108,71.3
2023-10-02T15:04:37-04:00,873.083,1,---,35.932,465,425.75,127.167,114.667,2.292,2.917,1.667,2.917,1.667,0,0,0.708,1.25,0.167,1.25,0.167,24.5,17.5,2.042,2.417,1.667,2.417,1.667,2.833,2.333,0.833,0,99583.483,71.2
2023-10-02T15:07:37-04:00,876,1,---,36.022,511,444,135,123.25,3.125,3.5,2.75,3.5,2.75,0,0,1.75,1.833,1.667,1.833,1.667,27,21,2.958,3.25,2.667,3.25,2.667,2.667,1.833,0,0.167,99582.633,71.2
2023-10-02T15:12:37-04:00,875.917,1,---,35.973,469,449.5,132.167,122.417,3.167,3,3.333,3,3.333,0,0,1.917,2.083,1.75,2.083,1.75,24.5,23.667,2.958,3,2.917,3,2.917,1.5,2.083,0,0.417,99575.842,71.4
2023-10-02T15:15:37-04:00,874.417,1,---,35.968,482,447,136.167,125.833,3.542,4.167,2.917,4.167,2.917,0,0,1.417,1.583,1.25,1.583,1.25,34.5,32.25,3.542,4.167,2.917,4.167,2.917,4.5,1.75,0,0,99576.75,71.3
2023-10-02T15:17:37-04:00,874,1,---,35.993,460.909,487.091,126,131.636,2.591,2.182,3,2.182,3,0,0,1.182,0.909,1.455,0.909,1.455,19.273,22.273,2.591,2.182,3,2.182,3,1.273,3.727,0,0,99581.564,71.4
2023-10-02T15:21:37-04:00,874.5,1,---,35.88,416.5,444.5,115.667,118.167,2.5,2.5,2.5,2.5,2.5,0,0,1.167,0.75,1.583,0.75,1.583,18.5,16.5,2.208,1.917,2.5,1.917,2.5,2,0.333,1,0,99579.008,71.4
2023-10-02T15:24:37-04:00,876.917,1,---,35.841,508.5,429.75,140.667,113.25,3.375,4.167,2.583,4.167,2.583,0,0,1.708,2,1.417,2,1.417,27.5,22.333,3.083,3.833,2.333,3.833,2.333,2,1.333,0,0,99578.5,71.4
2023-10-02T15:27:37-04:00,873.583,1,---,35.822,477.5,443.25,122.5,126.417,3.167,3.583,2.75,3.583,2.75,0.833,0.333,1.333,1.583,1.083,1.583,1.083,28.167,24.25,2.667,2.833,2.5,2.833,2.5,2.833,4.25,0.833,0.333,99573.967,71.4
2023-10-02T15:31:37-04:00,871,1,---,35.849,394.5,650.5,110.167,174.25,3.292,2.5,4.083,2.5,4.083,0,0,1.667,1.25,2.083,1.25,2.083,21.667,28.083,3.292,2.5,4.083,2.5,4.083,0.833,1.917,0,0,99575.55,71.3
2023-10-02T15:34:37-04:00,870.917,1,---,35.842,453.5,427.75,128.333,116.333,3.167,3.333,3,3.333,3,0,0,1.583,1.5,1.667,1.5,1.667,26.833,22.25,3.167,3.333,3,3.333,3,0.667,2.083,0,0,99568.992,71.4
2023-10-02T15:37:37-04:00,869.083,1,---,35.76,457.5,431.25,130,122.667,2.958,3.25,2.667,3.25,2.667,0,0,1.667,1.833,1.5,1.833,1.5,21.333,25.167,2.958,3.25,2.667,3.25,2.667,2.5,0.917,0,0,99568.467,71.4
2023-10-02T15:41:37-04:00,869.333,1,---,36.662,449,453,123.667,124.583,3.208,3.5,2.917,3.5,2.917,0,0,1.5,1.417,1.583,1.417,1.583,25.333,17.083,3.042,3.167,2.917,3.167,2.917,2.333,1.25,0.5,0,99570.5,71.2
2023-10-02T15:44:37-04:00,871.25,1,---,37.42,455.5,420,125.667,118.833,3.25,3.25,3.25,3.25,3.25,0,0,1.583,1.5,1.667,1.5,1.667,29.5,26.833,3.25,3.25,3.25,3.25,3.25,1,2.083,0,0,99572.408,71.1
2023-10-02T15:47:37-04:00,873,1,---,36.978,517,381,146,109.667,3.292,4,2.583,4,2.583,0,0,1.958,2.25,1.667,2.25,1.667,24.5,22.833,3.208,3.917,2.5,3.917,2.5,3.5,1.083,0,0.167,99571.475,71.2
2023-10-02T15:51:37-04:00,873.833,1,---,36.537,431.5,459,122.667,128.083,3.542,3.167,3.917,3.167,3.917,0,0.25,1.667,1.5,1.833,1.5,1.833,27,24.333,3.167,3.167,3.167,3.167,3.167,1.167,3.083,0,1.333,99569.433,71.3
2023-10-02T15:54:37-04:00,876.833,1,---,36.328,505,496.25,137.833,140,3.708,4.333,3.083,4.333,3.083,0,0,1.708,1.833,1.583,1.833,1.583,26.5,24.667,3.292,3.5,3.083,3.5,3.083,5.167,0.5,1.167,0,99568.633,71.5
2023-10-02T15:57:37-04:00,875.083,1,---,36.192,528,426.25,146.5,116.333,3,3.417,2.583,3.417,2.583,0,0,1.708,1.833,1.583,1.833,1.583,27.167,27.25,2.958,3.333,2.583,3.333,2.583,3.333,0.417,0,0,99571.142,71.4
2023-10-02T16:01:37-04:00,877.833,1,---,36.073,495,477,130.667,133.083,3.375,3.167,3.583,3.167,3.583,0,0,2.042,2,2.083,2,2.083,22.5,28.333,3.208,3.083,3.333,3.083,3.333,1.333,1.833,0,0.417,99570.75,71.4
2023-10-02T16:04:37-04:00,880,1,---,36.029,408.5,472.75,119.667,126.167,2.75,2.667,2.833,2.667,2.833,0,0,1.708,1.5,1.917,1.5,1.917,24.333,26.25,2.75,2.667,2.833,2.667,2.833,1,1.25,0,0,99572.925,71.5
2023-10-02T16:08:37-04:00,895.583,1,---,36.202,430,409.25,119.333,114.333,2.875,3.25,2.5,3.25,2.5,0,0,1.708,1.75,1.667,1.75,1.667,23.167,16.917,2.833,3.25,2.417,3.25,2.417,3.5,1.583,0,0,99571.167,71.4
2023-10-02T16:11:37-04:00,905.833,1,---,38.424,490,435.25,141.5,119.917,3.5,4.667,2.333,4.667,2.333,0,0,1.958,2.167,1.75,2.167,1.75,34.833,15.417,3.5,4.667,2.333,4.667,2.333,5.667,1.667,0,0,99568.725,71.2
2023-11-27T15:01:16-05:00,690.083,1,---,44.365,106,68.25,28.333,19.083,0.167,0.333,0,0.333,0,0,0,0,0,0,0,0,4.5,4.167,0.167,0.333,0,0.333,0,0.333,0.333,0,0,98256.708,60.7
2023-11-27T15:21:43-05:00,445.333,1,---,31.332,56.5,68.75,17.333,21.083,0.125,0.25,0,0.25,0,0,0,0,0,0,0,0,2.833,3.083,0,0,0,0,0,0.833,0.25,0.5,0,98225.117,70.4
2023-11-27T15:28:43-05:00,449.333,1,---,30.463,92.5,64.75,25.667,17.917,0,0,0,0,0,0,0,0,0,0,0,0,3.167,2.667,0,0,0,0,0,0,0.5,0,0,98231.4,71.5
2023-11-27T15:35:43-05:00,440,1,---,29.848,91,80.75,26.667,20.083,0,0,0,0,0,0,0,0,0,0,0,0,3.833,3.167,0,0,0,0,0,0,0.833,0,0,98231.208,72.2
2023-11-27T15:41:43-05:00,439.75,1,---,29.543,69.5,69,18,16.75,0,0,0,0,0,0,0,0,0,0,0,0,1.167,3.25,0,0,0,0,0,0,0.083,0,0,98231.567,72.6
2023-11-27T15:48:43-05:00,438.5,1,---,29.332,81,56.5,23,15,0,0,0,0,0,0,0,0,0,0,0,0,3.667,1.583,0,0,0,0,0,0,0,0,0,98237.158,72.7
2023-11-27T15:55:43-05:00,---,1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
2023-11-27T16:01:43-05:00,403.167,1,---,28.776,60,54,17.167,13.5,0,0,0,0,0,0,0,0,0,0,0,0,5.667,0.833,0,0,0,0,0,0,0,0,0,98252.625,72.7
2023-11-27T16:08:43-05:00,375.333,1,---,28.541,80,66,22.167,17.583,0,0,0,0,0,0,0,0,0,0,0,0,3.667,3,0,0,0,0,0,0,0.333,0,0,98256.183,72.6
2023-11-27T16:15:43-05:00,360.417,1,---,28.474,77.5,67.75,22,15.167,0,0,0,0,0,0,0,0,0,0,0,0,5.167,3.167,0,0,0,0,0,0,0,0,0,98252.4,72.5
2023-11-27T16:21:43-05:00,356,1,---,28.514,94,66.25,23.667,17.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.167,0,0,0,0,0,0.5,0,0,0,98253.625,72.3
2023-11-27T16:28:43-05:00,356,1,---,28.534,70.5,64,19.167,19.333,0.042,0.083,0,0.083,0,0,0,0,0,0,0,0,3.5,4.333,0.042,0.083,0,0.083,0,0.833,0,0,0,98252.508,72.4
2023-11-27T16:35:43-05:00,391.167,1,---,28.747,103.5,99,30.667,23.167,0.042,0.083,0,0.083,0,0,0,0,0,0,0,0,3.167,3.333,0.042,0.083,0,0.083,0,0,0.75,0,0.333,98252.683,72.5
2023-11-27T16:41:43-05:00,376.583,1,---,28.801,87,72.25,25.5,20.583,0.042,0.083,0,0.083,0,0,0,0,0,0,0,0,5.833,4.667,0.042,0.083,0,0.083,0,0.833,0,0,0,98252.45,72.3
2023-11-27T16:48:43-05:00,360.25,1,---,28.809,75,79.75,21,19.667,0,0,0,0,0,0,0,0,0,0,0,0,3.333,2.5,0,0,0,0,0,1,0,0,0,98249.617,72.3
2023-11-27T16:55:43-05:00,353.917,1,---,28.793,80.5,54.75,20.667,12.75,0,0,0,0,0,0,0,0,0,0,0,0,2.167,0.833,0,0,0,0,0,0,0.167,0,0,98252.817,72.3
2023-11-27T17:01:43-05:00,349.417,1,---,28.812,82,60.75,26.667,17.5,0,0,0,0,0,0,0,0,0,0,0,0,5.333,2.083,0,0,0,0,0,0,0,0,0,98246.45,72.2
2023-11-27T17:08:43-05:00,346.417,1,---,28.79,62.5,64.75,17.833,16,0,0,0,0,0,0,0,0,0,0,0,0,1.167,0.083,0,0,0,0,0,0.333,0,0,0,98248.583,72.2
2023-11-27T17:15:43-05:00,351.75,1,---,28.788,65.5,57.25,18.167,16.25,0,0,0,0,0,0,0,0,0,0,0,0,4.167,2.25,0,0,0,0,0,0,0,0,0,98257.2,72.3
2023-11-27T17:21:43-05:00,344.583,1,---,28.759,102,101.5,27.5,26.167,0,0,0,0,0,0,0,0,0,0,0,0,3.833,3.167,0,0,0,0,0,0,0.5,0,0,98255.508,72.3
2023-11-27T17:28:43-05:00,344.5,1,---,28.779,85,67,20.833,17.583,0,0,0,0,0,0,0,0,0,0,0,0,5.333,1.667,0,0,0,0,0,0,0.5,0,0,98258.983,72.3
2023-11-27T17:35:43-05:00,343.833,1,---,28.798,83.5,97,25,21.75,0,0,0,0,0,0,0,0,0,0,0,0,1.833,3.917,0,0,0,0,0,0,0.417,0,0,98262.425,72.3
